,ALT,BRPR_1,BRPR_2,BRPR_3,BRPR_4,BRPR_5,BRPR_6,BRPR_7,BRPR_8,BRWHSP_1,BRWHSP_2,BRWHSP_3,BRWHSP_4,BRWHSP_5,BRWHSP_6,BRWHSP_7,BRWHSP_8,milliseconds,Time,phase
4637,1652.0,52.5625,52.5625,54.375,54.375,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159000.0,2025-01-02 18:23:23,takeoff
4641,1694.0,48.9375,48.9375,50.75,50.75,38.0625,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160000.0,2025-01-02 18:23:24,takeoff
4645,1743.0,48.9375,48.9375,48.9375,50.75,36.25,38.0625,39.875,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161000.0,2025-01-02 18:23:25,takeoff
4649,1782.0,47.125,47.125,48.9375,48.9375,36.25,36.25,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162000.0,2025-01-02 18:23:26,takeoff
4653,1828.0,47.125,47.125,47.125,48.9375,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163000.0,2025-01-02 18:23:27,takeoff
4657,1877.0,45.3125,47.125,47.125,45.3125,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164000.0,2025-01-02 18:23:28,takeoff
4661,1920.0,43.5,43.5,47.125,43.5,36.25,38.0625,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165000.0,2025-01-02 18:23:29,takeoff
4665,1964.0,43.5,43.5,47.125,43.5,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166000.0,2025-01-02 18:23:30,takeoff
4669,2013.0,41.6875,43.5,43.5,43.5,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167000.0,2025-01-02 18:23:31,takeoff
4673,2055.0,41.6875,41.6875,39.875,41.6875,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168000.0,2025-01-02 18:23:32,takeoff
4677,2098.0,41.6875,39.875,39.875,39.875,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169000.0,2025-01-02 18:23:33,takeoff
4681,2140.0,39.875,39.875,38.0625,39.875,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170000.0,2025-01-02 18:23:34,takeoff
4685,2180.0,38.0625,38.0625,38.0625,39.875,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171000.0,2025-01-02 18:23:35,takeoff
4689,2217.0,38.0625,36.25,38.0625,38.0625,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172000.0,2025-01-02 18:23:36,takeoff
4693,2255.0,34.4375,36.25,34.4375,38.0625,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173000.0,2025-01-02 18:23:37,takeoff
4697,2282.0,34.4375,32.625,34.4375,36.25,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174000.0,2025-01-02 18:23:38,takeoff
4701,2313.0,32.625,34.4375,32.625,34.4375,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175000.0,2025-01-02 18:23:39,takeoff
4705,2339.0,32.625,32.625,32.625,34.4375,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176000.0,2025-01-02 18:23:40,takeoff
4709,2366.0,32.625,32.625,32.625,32.625,36.25,36.25,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177000.0,2025-01-02 18:23:41,takeoff
4713,2392.0,30.8125,32.625,32.625,34.4375,36.25,36.25,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1178000.0,2025-01-02 18:23:42,takeoff
4717,2417.0,30.8125,30.8125,30.8125,32.625,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179000.0,2025-01-02 18:23:43,takeoff
4721,2439.0,30.8125,30.8125,32.625,34.4375,34.4375,36.25,34.4375,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180000.0,2025-01-02 18:23:44,takeoff
4725,2465.0,30.8125,29.0,30.8125,32.625,36.25,36.25,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181000.0,2025-01-02 18:23:45,takeoff
4729,2489.0,29.0,30.8125,30.8125,32.625,36.25,36.25,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182000.0,2025-01-02 18:23:46,takeoff
4733,2517.0,30.8125,30.8125,32.625,32.625,36.25,36.25,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183000.0,2025-01-02 18:23:47,takeoff
4737,2538.0,30.8125,32.625,30.8125,30.8125,36.25,36.25,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184000.0,2025-01-02 18:23:48,takeoff
4741,2569.0,30.8125,30.8125,30.8125,30.8125,36.25,36.25,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185000.0,2025-01-02 18:23:49,takeoff
4745,2595.0,30.8125,30.8125,30.8125,32.625,36.25,34.4375,38.0625,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186000.0,2025-01-02 18:23:50,takeoff
4749,2626.0,30.8125,30.8125,29.0,32.625,34.4375,36.25,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187000.0,2025-01-02 18:23:51,takeoff
4753,2659.0,30.8125,30.8125,30.8125,32.625,36.25,34.4375,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188000.0,2025-01-02 18:23:52,takeoff
4757,2693.0,30.8125,29.0,30.8125,29.0,34.4375,36.25,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189000.0,2025-01-02 18:23:53,takeoff
4761,2729.0,27.1875,29.0,29.0,30.8125,36.25,36.25,36.25,36.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190000.0,2025-01-02 18:23:54,takeoff
4765,2767.0,27.1875,29.0,29.0,30.8125,36.25,34.4375,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191000.0,2025-01-02 18:23:55,takeoff
4769,2767.0,27.1875,29.0,29.0,30.8125,36.25,34.4375,34.4375,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192000.0,2025-01-02 18:23:56,takeoff
4773,2767.0,29.0,29.0,29.0,30.8125,34.4375,34.4375,34.4375,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193000.0,2025-01-02 18:23:57,takeoff
4777,2884.0,29.0,29.0,29.0,29.0,36.25,36.25,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194000.0,2025-01-02 18:23:58,takeoff
4781,2924.0,30.8125,30.8125,29.0,29.0,34.4375,32.625,36.25,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195000.0,2025-01-02 18:23:59,takeoff
4785,2924.0,27.1875,29.0,27.1875,29.0,34.4375,34.4375,36.25,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196000.0,2025-01-02 18:24:00,takeoff
4789,2996.0,27.1875,29.0,27.1875,30.8125,34.4375,34.4375,34.4375,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197000.0,2025-01-02 18:24:01,takeoff
4793,3035.0,29.0,29.0,27.1875,29.0,36.25,34.4375,36.25,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198000.0,2025-01-02 18:24:02,takeoff
4797,3064.0,29.0,27.1875,27.1875,30.8125,34.4375,34.4375,34.4375,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199000.0,2025-01-02 18:24:03,takeoff
4801,3064.0,27.1875,29.0,29.0,29.0,36.25,34.4375,34.4375,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,2025-01-02 18:24:04,takeoff
4805,3119.0,27.1875,29.0,27.1875,29.0,36.25,36.25,34.4375,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1201000.0,2025-01-02 18:24:05,takeoff
4809,3146.0,27.1875,27.1875,30.8125,29.0,36.25,34.4375,36.25,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202000.0,2025-01-02 18:24:06,takeoff
4813,3172.0,27.1875,29.0,29.0,29.0,36.25,34.4375,34.4375,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203000.0,2025-01-02 18:24:07,takeoff
4817,3195.0,27.1875,27.1875,29.0,30.8125,36.25,34.4375,36.25,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204000.0,2025-01-02 18:24:08,takeoff
4821,3222.0,27.1875,27.1875,27.1875,29.0,34.4375,34.4375,34.4375,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205000.0,2025-01-02 18:24:09,takeoff
4825,3243.0,29.0,29.0,27.1875,29.0,34.4375,34.4375,36.25,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206000.0,2025-01-02 18:24:10,takeoff
4829,3243.0,27.1875,27.1875,27.1875,29.0,34.4375,34.4375,34.4375,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207000.0,2025-01-02 18:24:11,takeoff
4833,3282.0,27.1875,27.1875,27.1875,29.0,34.4375,34.4375,34.4375,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208000.0,2025-01-02 18:24:12,takeoff
4837,3302.0,27.1875,27.1875,27.1875,29.0,34.4375,36.25,34.4375,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209000.0,2025-01-02 18:24:13,takeoff
4841,3320.0,25.375,27.1875,27.1875,29.0,34.4375,32.625,34.4375,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210000.0,2025-01-02 18:24:14,takeoff
4845,3344.0,27.1875,27.1875,27.1875,29.0,34.4375,34.4375,34.4375,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211000.0,2025-01-02 18:24:15,takeoff
4849,3359.0,27.1875,29.0,27.1875,29.0,32.625,32.625,32.625,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212000.0,2025-01-02 18:24:16,takeoff
4853,3373.0,27.1875,27.1875,27.1875,29.0,34.4375,32.625,34.4375,34.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213000.0,2025-01-02 18:24:17,takeoff
4857,3393.0,27.1875,27.1875,27.1875,29.0,34.4375,32.625,34.4375,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214000.0,2025-01-02 18:24:18,takeoff
4861,3410.0,27.1875,27.1875,27.1875,27.1875,36.25,32.625,34.4375,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215000.0,2025-01-02 18:24:19,takeoff
4865,3422.0,27.1875,27.1875,27.1875,29.0,32.625,34.4375,34.4375,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216000.0,2025-01-02 18:24:20,takeoff
4869,3433.0,27.1875,27.1875,27.1875,29.0,34.4375,34.4375,36.25,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217000.0,2025-01-02 18:24:21,takeoff
4873,3449.0,27.1875,27.1875,27.1875,29.0,34.4375,34.4375,34.4375,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218000.0,2025-01-02 18:24:22,takeoff
4877,3463.0,27.1875,27.1875,27.1875,29.0,32.625,32.625,34.4375,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219000.0,2025-01-02 18:24:23,takeoff
4881,3479.0,27.1875,27.1875,27.1875,29.0,32.625,32.625,34.4375,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220000.0,2025-01-02 18:24:24,takeoff
4885,3484.0,27.1875,27.1875,27.1875,27.1875,34.4375,32.625,32.625,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221000.0,2025-01-02 18:24:25,takeoff
4889,3502.0,27.1875,27.1875,27.1875,29.0,34.4375,34.4375,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222000.0,2025-01-02 18:24:26,takeoff
4893,3513.0,27.1875,27.1875,27.1875,27.1875,32.625,30.8125,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1223000.0,2025-01-02 18:24:27,takeoff
4897,3526.0,27.1875,27.1875,27.1875,27.1875,34.4375,32.625,34.4375,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224000.0,2025-01-02 18:24:28,takeoff
4901,3538.0,27.1875,25.375,27.1875,27.1875,34.4375,32.625,34.4375,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225000.0,2025-01-02 18:24:29,takeoff
4905,3547.0,27.1875,27.1875,27.1875,25.375,32.625,32.625,36.25,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226000.0,2025-01-02 18:24:30,takeoff
4909,3558.0,25.375,25.375,25.375,27.1875,32.625,32.625,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227000.0,2025-01-02 18:24:31,takeoff
4913,3571.0,25.375,27.1875,27.1875,27.1875,34.4375,30.8125,32.625,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228000.0,2025-01-02 18:24:32,takeoff
4917,3582.0,27.1875,25.375,25.375,27.1875,34.4375,32.625,34.4375,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229000.0,2025-01-02 18:24:33,takeoff
4921,3594.0,27.1875,25.375,25.375,27.1875,30.8125,32.625,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230000.0,2025-01-02 18:24:34,takeoff
4925,3604.0,25.375,25.375,27.1875,27.1875,34.4375,32.625,32.625,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231000.0,2025-01-02 18:24:35,takeoff
4929,3616.0,25.375,25.375,27.1875,27.1875,34.4375,30.8125,32.625,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232000.0,2025-01-02 18:24:36,takeoff
4933,3616.0,25.375,25.375,27.1875,27.1875,34.4375,32.625,34.4375,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233000.0,2025-01-02 18:24:37,takeoff
4937,3616.0,23.5625,27.1875,27.1875,27.1875,32.625,30.8125,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234000.0,2025-01-02 18:24:38,takeoff
4941,3653.0,25.375,27.1875,25.375,29.0,30.8125,32.625,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235000.0,2025-01-02 18:24:39,takeoff
4945,3666.0,25.375,25.375,25.375,25.375,30.8125,30.8125,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236000.0,2025-01-02 18:24:40,takeoff
4949,3666.0,25.375,27.1875,25.375,27.1875,30.8125,30.8125,30.8125,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1237000.0,2025-01-02 18:24:41,takeoff
4953,3666.0,23.5625,25.375,25.375,25.375,30.8125,30.8125,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1238000.0,2025-01-02 18:24:42,takeoff
4957,3703.0,23.5625,25.375,23.5625,25.375,30.8125,30.8125,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239000.0,2025-01-02 18:24:43,takeoff
4961,3714.0,25.375,25.375,25.375,25.375,32.625,32.625,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240000.0,2025-01-02 18:24:44,takeoff
4965,3726.0,25.375,25.375,25.375,27.1875,32.625,32.625,32.625,32.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241000.0,2025-01-02 18:24:45,takeoff
4969,3740.0,23.5625,25.375,23.5625,27.1875,32.625,30.8125,34.4375,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242000.0,2025-01-02 18:24:46,takeoff
4973,3753.0,25.375,25.375,25.375,25.375,32.625,32.625,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243000.0,2025-01-02 18:24:47,takeoff
4977,3767.0,25.375,25.375,25.375,25.375,32.625,32.625,34.4375,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244000.0,2025-01-02 18:24:48,takeoff
4981,3767.0,23.5625,23.5625,25.375,25.375,34.4375,30.8125,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245000.0,2025-01-02 18:24:49,takeoff
4985,3795.0,23.5625,23.5625,23.5625,27.1875,32.625,30.8125,30.8125,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246000.0,2025-01-02 18:24:50,takeoff
4989,3809.0,25.375,23.5625,23.5625,27.1875,30.8125,30.8125,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247000.0,2025-01-02 18:24:51,takeoff
4993,3825.0,23.5625,21.75,23.5625,25.375,32.625,30.8125,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248000.0,2025-01-02 18:24:52,takeoff
4997,3838.0,23.5625,23.5625,25.375,25.375,32.625,30.8125,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249000.0,2025-01-02 18:24:53,takeoff
5001,3845.0,23.5625,23.5625,25.375,25.375,30.8125,30.8125,30.8125,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000.0,2025-01-02 18:24:54,takeoff
5005,3854.0,21.75,23.5625,23.5625,25.375,32.625,30.8125,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251000.0,2025-01-02 18:24:55,takeoff
5009,3865.0,21.75,25.375,25.375,23.5625,30.8125,30.8125,30.8125,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252000.0,2025-01-02 18:24:56,takeoff
5013,3874.0,23.5625,23.5625,23.5625,25.375,30.8125,30.8125,32.625,30.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253000.0,2025-01-02 18:24:57,takeoff
1,,,,,,,,,,,,,,,,,,0.0,2025-01-02 18:04:04,landing
5,4001.0,12.6875,14.5,12.6875,12.6875,19.9375,18.125,18.125,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2025-01-02 18:04:05,landing
9,4001.0,14.5,14.5,12.6875,12.6875,18.125,16.3125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2025-01-02 18:04:06,landing
13,4000.0,12.6875,14.5,12.6875,12.6875,18.125,18.125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2025-01-02 18:04:07,landing
17,4001.0,14.5,14.5,14.5,12.6875,18.125,16.3125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,2025-01-02 18:04:08,landing
21,3999.0,12.6875,16.3125,14.5,12.6875,18.125,18.125,19.9375,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,2025-01-02 18:04:09,landing
25,4000.0,12.6875,16.3125,10.875,14.5,19.9375,16.3125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,2025-01-02 18:04:10,landing
29,3999.0,14.5,14.5,12.6875,12.6875,18.125,16.3125,19.9375,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,2025-01-02 18:04:11,landing
33,3999.0,14.5,14.5,12.6875,12.6875,19.9375,18.125,19.9375,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,2025-01-02 18:04:12,landing
37,3998.0,12.6875,16.3125,12.6875,12.6875,19.9375,16.3125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,2025-01-02 18:04:13,landing
41,3997.0,14.5,14.5,14.5,12.6875,19.9375,18.125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,2025-01-02 18:04:14,landing
45,3998.0,12.6875,16.3125,12.6875,12.6875,18.125,18.125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,2025-01-02 18:04:15,landing
49,3998.0,12.6875,14.5,14.5,12.6875,18.125,18.125,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,2025-01-02 18:04:16,landing
53,3999.0,12.6875,14.5,12.6875,12.6875,19.9375,16.3125,18.125,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,2025-01-02 18:04:17,landing
57,3999.0,14.5,16.3125,12.6875,12.6875,18.125,16.3125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,2025-01-02 18:04:18,landing
61,4000.0,12.6875,14.5,16.3125,14.5,19.9375,19.9375,18.125,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,2025-01-02 18:04:19,landing
65,4001.0,12.6875,14.5,12.6875,12.6875,19.9375,18.125,19.9375,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,2025-01-02 18:04:20,landing
69,4001.0,14.5,14.5,14.5,12.6875,19.9375,18.125,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,2025-01-02 18:04:21,landing
73,4002.0,14.5,14.5,14.5,12.6875,19.9375,16.3125,18.125,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,2025-01-02 18:04:22,landing
77,4002.0,12.6875,16.3125,12.6875,12.6875,19.9375,16.3125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,2025-01-02 18:04:23,landing
81,4002.0,12.6875,16.3125,14.5,12.6875,18.125,16.3125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,2025-01-02 18:04:24,landing
85,4001.0,12.6875,12.6875,14.5,12.6875,19.9375,18.125,19.9375,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,2025-01-02 18:04:25,landing
89,3999.0,12.6875,14.5,12.6875,12.6875,18.125,18.125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,2025-01-02 18:04:26,landing
93,3994.0,12.6875,14.5,14.5,12.6875,19.9375,16.3125,18.125,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,2025-01-02 18:04:27,landing
97,3994.0,12.6875,14.5,14.5,12.6875,18.125,18.125,18.125,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,2025-01-02 18:04:28,landing
101,3979.0,12.6875,14.5,10.875,12.6875,18.125,18.125,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,2025-01-02 18:04:29,landing
105,3966.0,12.6875,12.6875,12.6875,12.6875,19.9375,16.3125,19.9375,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,2025-01-02 18:04:30,landing
109,3955.0,12.6875,12.6875,12.6875,12.6875,19.9375,18.125,18.125,16.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000.0,2025-01-02 18:04:31,landing
113,3939.0,12.6875,14.5,12.6875,12.6875,19.9375,18.125,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28000.0,2025-01-02 18:04:32,landing
117,3924.0,12.6875,14.5,12.6875,12.6875,19.9375,19.9375,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,2025-01-02 18:04:33,landing
121,3924.0,12.6875,12.6875,12.6875,14.5,19.9375,19.9375,18.125,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,2025-01-02 18:04:34,landing
125,3891.0,12.6875,12.6875,12.6875,12.6875,19.9375,19.9375,18.125,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,2025-01-02 18:04:35,landing
129,3871.0,12.6875,14.5,12.6875,12.6875,19.9375,19.9375,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,2025-01-02 18:04:36,landing
133,3855.0,12.6875,14.5,12.6875,12.6875,19.9375,18.125,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000.0,2025-01-02 18:04:37,landing
137,3835.0,12.6875,14.5,12.6875,12.6875,19.9375,18.125,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,2025-01-02 18:04:38,landing
141,3835.0,14.5,16.3125,12.6875,12.6875,19.9375,19.9375,18.125,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,2025-01-02 18:04:39,landing
145,3835.0,12.6875,14.5,12.6875,12.6875,19.9375,16.3125,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,2025-01-02 18:04:40,landing
149,3835.0,12.6875,14.5,14.5,12.6875,19.9375,18.125,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37000.0,2025-01-02 18:04:41,landing
153,3754.0,12.6875,14.5,14.5,12.6875,19.9375,18.125,19.9375,19.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000.0,2025-01-02 18:04:42,landing
157,3735.0,12.6875,12.6875,12.6875,14.5,19.9375,18.125,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39000.0,2025-01-02 18:04:43,landing
161,3715.0,14.5,14.5,12.6875,12.6875,19.9375,19.9375,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,2025-01-02 18:04:44,landing
165,3696.0,12.6875,14.5,14.5,12.6875,19.9375,19.9375,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41000.0,2025-01-02 18:04:45,landing
169,3696.0,14.5,14.5,14.5,12.6875,19.9375,19.9375,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,2025-01-02 18:04:46,landing
173,3657.0,12.6875,16.3125,12.6875,12.6875,19.9375,19.9375,19.9375,19.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43000.0,2025-01-02 18:04:47,landing
177,3638.0,12.6875,14.5,12.6875,14.5,19.9375,19.9375,19.9375,18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44000.0,2025-01-02 18:04:48,landing
